pi0,seed,method,layer,context,n_ctx_rows,delta_MD,z_MD,delta_MO,z_MO,delta_AD,z_AD,delta_AO,z_AO,delta_P_M,z_P_M,delta_P_D,z_P_D,delta_chi,z_chi,delta_det,z_det
"0.04,0.01,0.46,0.49",0,sgd_quarter,1,all,61440,-9.36244367551674e-06,-4.888100848648737e-05,8.855870042668576e-06,9.43334738524045e-05,-6.131051174639282e-07,-1.340044044445034e-06,1.1196787502961372e-06,2.444370497791888e-06,-5.065736328643564e-07,-2.3363676978955593e-06,-9.975548792930526e-06,-2.182182461772624e-05,-1.6485529850481133e-05,-1.804455044970477e-05,5.51013398674124e-10,4.368143536531631e-06
"0.04,0.01,0.46,0.49",0,sgd_quarter,1,Octx,24616,-5.057386490867779e-06,-2.640444744420962e-05,4.976664990169905e-06,5.301185478788977e-05,-2.893378297615742e-07,-6.323963453582824e-07,3.700593305459782e-07,8.078764643697697e-07,-8.072150078934226e-08,-3.722955454737804e-07,-5.346724320596902e-06,-1.169612648139043e-05,-9.374654320948676e-06,-1.0261206304992628e-05,7.666368085373007e-10,6.077492177390693e-06
"0.04,0.01,0.46,0.49",0,sgd_quarter,1,Dctx,26554,-6.278600210413401e-07,-3.2780363845717867e-06,2.408067366013826e-07,2.565093647628126e-06,2.828943509383021e-07,6.183130418974504e-07,1.0415893348837174e-07,2.2738935076967835e-07,-3.8705328442676915e-07,-1.7851280296328151e-06,-3.4496567011479685e-07,-7.546231800015143e-07,-1.0474021750298002e-06,-1.146453984789827e-06,8.955978814528504e-10,7.099827529808134e-06
"0.04,0.01,0.46,0.49",0,sgd_quarter,2,all,61440,1.085042823591468e-06,5.664972661664579e-06,5.9035653719791954e-08,6.288527575160147e-07,-3.608427685513972e-07,-7.886823795869015e-07,-7.832357087527577e-07,-1.7098817484800896e-06,1.1440784773142782e-06,5.276603093494119e-06,7.242000550517689e-07,1.5842102442210418e-06,6.036142296532411e-07,6.606974430257518e-07,-2.7149016771018063e-10,-2.152230824456729e-06
"0.04,0.01,0.46,0.49",0,sgd_quarter,2,Octx,24616,6.649321109542965e-07,3.4715885387370327e-06,6.751810647319417e-08,7.192085589406033e-07,-1.400690129310513e-07,-3.061443156207107e-07,-5.923812044758484e-07,-1.2932273112124484e-06,7.324502174209251e-07,3.3781328463991548e-06,5.248630980254423e-07,1.1481544234984349e-06,1.45101812936286e-07,1.5882395092057184e-07,-7.803366126750049e-11,-6.186096997236924e-07
"0.04,0.01,0.46,0.49",0,sgd_quarter,2,Dctx,26554,2.752878678942264e-07,1.4372688448800736e-06,2.268457321469433e-07,2.416379851884653e-06,-2.554647390866084e-07,-5.583610255852335e-07,-2.46668860957287e-07,-5.385027502651551e-07,5.021336000636005e-07,2.315889827472997e-06,1.9823128835691642e-08,4.3363713596751025e-08,5.723801383585725e-08,6.265095739533554e-08,8.689428167156211e-12,6.888520238501013e-08
"0.04,0.01,0.46,0.49",0,adam_first,0,all,61440,3.3394644331560603,17.435233252649144,-3.141772847276384,-33.46642908158954,0.694200630034739,1.5172918858938962,-0.891892215914402,-1.947089751604906,0.197691585879655,0.9117731469427822,4.0336650631908,8.823768336232154,4.895144434483369,5.358073504931886,0.0001205904689839,0.955977620375342
"0.04,0.01,0.46,0.49",0,adam_first,0,Octx,24616,2.7774649802148197,14.501052713816064,-2.6293783577772536,-28.00835980726705,0.1790176859872213,0.3912731718009533,-0.3271043084247768,-0.7141013625583866,0.1480866224375547,0.6829901493238631,2.956482666202032,6.4673981919600765,4.900721343580056,5.364177816923147,0.0001824795447893,1.4466015636621687
"0.04,0.01,0.46,0.49",0,adam_first,0,Dctx,26554,2.269702336657949,11.85004076127102,-2.1969406192202645,-23.4019965807956,0.9715566076871563,2.1234998842576007,-1.0443183251248342,-2.279851165848627,0.0727617174376754,0.335584237386293,3.2412589443450996,7.090355196724649,2.4507680230662636,2.6825347825536685,9.837412698215005e-05,0.7798581812584157
"0.04,0.01,0.46,0.49",0,adam_first,1,all,61440,0.302735958336352,1.580574416410293,-0.3777185331998116,-4.0234896405995615,-0.1305976522736921,-0.2854430686727403,0.2055802271371555,0.4488021604504964,-0.0749825748634627,-0.345827051489944,0.1721383060626579,0.3765579220617787,1.016632370947001,1.1127743101214758,-7.253724632004674e-05,-0.5750370216643421
"0.04,0.01,0.46,0.49",0,adam_first,1,Octx,24616,0.4762333499502765,2.4863985544012315,-0.4732461771335007,-5.041058152533711,-0.0676789710368842,-0.1479237401365852,0.0646917982201091,0.141228654180065,0.0029871728167746,0.0137771364800045,0.4085543789133886,0.8937254669908692,1.0818502963407617,1.1841598315858308,-7.31743990581789e-05,-0.5800880324411263
"0.04,0.01,0.46,0.49",0,adam_first,1,Dctx,26554,-0.005363312304152,-0.0280016759877031,-0.0686320737450481,-0.7310746321785306,-0.1174122635293779,-0.2566241905436562,0.19140764957858,0.4178620086858168,-0.0739953860492033,-0.3412740390397736,-0.1227755758335309,-0.2685754076084862,0.3720886745488548,0.4072767403023225,0.0001360590002995,1.078603976193043
"0.04,0.01,0.46,0.49",0,adam_first,2,all,61440,-0.0473385345853867,-0.2471529219296961,0.0413766355940612,0.4407474085670617,0.0033424417714274,0.0073054669780491,0.0026194572198992,0.0057185366310258,-0.0059618989913274,-0.0274968678150357,-0.0439960928139611,-0.096242827455453,-0.0894381547309755,-0.0978962344437166,-2.700468932394426e-05,-0.2140789305854884
"0.04,0.01,0.46,0.49",0,adam_first,2,Octx,24616,-0.0943666891210359,-0.4926853598948337,0.0641584449913216,0.6834211617649276,0.0721547989775987,0.1577064126426061,-0.0419465548478845,-0.0915735170709097,-0.0302082441297129,-0.139323409700052,-0.0222118901434367,-0.0485892035816393,-0.272626487937839,-0.2984085109873852,-3.4002283156096185e-06,-0.0269552162892976
"0.04,0.01,0.46,0.49",0,adam_first,2,Dctx,26554,-0.0311965453947103,-0.1628761307451882,0.0013889654639917,0.0147953771507554,0.0369042587541222,0.0806604458998494,-0.0070966788234027,-0.0154927583859586,-0.0298075799307204,-0.1374755067862421,0.0057077133594106,0.0124858012809861,-0.0765864484362257,-0.0838291547257035,6.156056473195936e-05,0.4880196808030421
"0.04,0.01,0.46,0.49",1,sgd_accum,0,all,61440,-5.503352355526058e-05,-0.0002704193052381,3.864920289071356e-05,0.0003739743088292,4.83301915919171e-05,0.0001051203098518,-3.194587092802176e-05,-6.936647638848565e-05,-1.6384320664701956e-05,-7.066777057012571e-05,-6.70333196288411e-06,-1.4588972409508796e-05,-0.0001739587889666,-0.0001894904761105,-9.478091115488715e-08,-0.0007615801439087
"0.04,0.01,0.46,0.49",1,sgd_accum,0,Octx,25218,-4.0898731417290666e-05,-0.000200964899583,2.1285283833383385e-05,0.0002059589516589,-1.114111272322248e-05,-2.423241421114795e-05,3.07545603067043e-05,6.677969388156444e-05,-1.961344758428466e-05,-8.45954276860235e-05,-5.203984413995588e-05,-0.0001132582802935,-2.028834222111747e-05,-2.2099760810076177e-05,-5.574891292237649e-08,-0.0004479516456304
"0.04,0.01,0.46,0.49",1,sgd_accum,0,Dctx,26171,-5.735131616094928e-05,-0.0002818082882729,4.906081059950317e-05,0.000474718270036,0.0001048085456609,0.000227963234411,-9.65180401006342e-05,-0.0002095768922621,-8.290505561551556e-06,-3.575806143713155e-05,4.745722950074776e-05,0.0001032847866779,-0.0003077387125233,-0.0003352147683948,-1.301791247720751e-07,-0.0010460105876785
"0.04,0.01,0.46,0.49",1,sgd_accum,1,all,61440,-5.239429537617619e-06,-2.5745087791521416e-05,-5.593314320323302e-06,-5.4121578210098974e-05,6.206573670284897e-07,1.34995729552987e-06,1.0212086490999982e-05,2.217427278946906e-05,-1.0832743857989264e-05,-4.6723075876472375e-05,-4.618772170669275e-06,-1.005218600791322e-05,9.94531390663626e-06,1.0833268490957057e-05,8.572162329169326e-09,6.887872822397343e-05
"0.04,0.01,0.46,0.49",1,sgd_accum,1,Octx,25218,-2.9049027284178474e-06,-1.4273877572357502e-05,4.700949133407638e-07,4.548694595277322e-06,-2.7567258890021976e-06,-5.996001052000336e-06,5.191533704241036e-06,1.1272768268758656e-05,-2.4348078151546056e-06,-1.0501652377591858e-05,-5.66162861757296e-06,-1.232183400016487e-05,4.5732619514091775e-06,4.981579773569014e-06,-3.3952921813681174e-09,-2.7281728742542224e-05
"0.04,0.01,0.46,0.49",1,sgd_accum,1,Dctx,26171,-6.374974945876272e-06,-3.132483955972081e-05,-7.746661637137666e-06,-7.495762434414478e-05,3.754305705727736e-06,8.165781389756602e-06,1.0367330877337816e-05,2.251136662183355e-05,-1.4121636583044542e-05,-6.0908510920152886e-05,-2.6206692401761112e-06,-5.703562265910514e-06,7.984711862828057e-06,8.697616610696076e-06,1.4463074650189365e-08,0.0001162131735097
"0.04,0.01,0.46,0.49",1,sgd_accum,2,all,61440,-8.027770344543417e-06,-3.944621276163174e-05,3.0466115668739436e-06,2.9479377833861763e-05,1.8962074919662847e-06,4.124335379879221e-06,3.084951285705187e-06,6.698587150797981e-06,-4.9811587776756245e-06,-2.1484405296858377e-05,-6.131562852574732e-06,-1.3344587703350823e-05,-9.885638117716592e-06,-1.0768264625835709e-05,3.3502821064196096e-08,0.0002692006541878
"0.04,0.01,0.46,0.49",1,sgd_accum,2,Octx,25218,-5.385155649597063e-06,-2.6461145049184963e-05,2.168086885286709e-06,2.097866796113687e-05,-5.3655968027736905e-08,-1.1670410976437507e-07,3.2707247323514143e-06,7.10197103190825e-06,-3.217068764310392e-06,-1.3875648676382896e-05,-5.438811617634928e-06,-1.1836900375742836e-05,-4.228861834545289e-06,-4.606430334413161e-06,2.9618552334157705e-08,0.0002379899187944
"0.04,0.01,0.46,0.49",1,sgd_accum,2,Dctx,26171,-7.953391669661812e-06,-3.90807368064928e-05,4.098598085262635e-06,3.965852518198583e-05,2.622104986965654e-06,5.703194620482216e-06,1.2326885974432205e-06,2.6766296239523335e-06,-3.854793584424726e-06,-1.6626241282386086e-05,-5.331286682693772e-06,-1.160288566218301e-05,-1.3441406144493891e-05,-1.4641504835974805e-05,3.0715491764309766e-08,0.0002468040067674
"0.04,0.01,0.46,0.49",1,sgd_quarter,0,all,61440,-1.5233630323342088e-05,-7.485378842146909e-05,1.072850035152803e-05,0.0001038102523118,1.2760197718128257e-05,2.7753995871284217e-05,-8.255067746740336e-06,-1.7924850545781402e-05,-4.505129971889145e-06,-1.943122926835431e-05,-2.473432605064391e-06,-5.3831199516692825e-06,-4.69773961400801e-05,-5.117171264468068e-05,-2.310153966046206e-08,-0.0001856246546351
"0.04,0.01,0.46,0.49",1,sgd_quarter,0,Octx,25218,-1.1090026178481824e-05,-5.449327937810365e-05,6.0416860901868566e-06,5.846007707144461e-05,-3.1061773023874084e-06,-6.756073372081144e-06,8.154517390885505e-06,1.7706517982522346e-05,-5.048340088500183e-06,-2.1774167292921983e-05,-1.4196203480805543e-05,-3.089627994674704e-05,-5.871017575857046e-06,-6.39520384288192e-06,-1.3033533251929298e-08,-0.000104726574251
"0.04,0.01,0.46,0.49",1,sgd_quarter,0,Dctx,26171,-1.6486141156901595e-05,-8.10082754965035e-05,1.3737950561228813e-05,0.0001329300524099,2.771296798854802e-05,6.027693427057778e-05,-2.496477739406669e-05,-5.4207902033759445e-05,-2.748190595757247e-06,-1.1853314304470925e-05,1.122682683193971e-05,2.4433799162026243e-05,-8.290183710117253e-05,-9.030362119704524e-05,-3.2616537250538186e-08,-0.0002620792185936
"0.04,0.01,0.46,0.49",1,sgd_quarter,1,all,61440,-1.2634603197178736e-06,-6.2082897801562735e-06,-1.4094701243948498e-06,-1.3638201467609375e-05,-5.372364469032787e-08,-1.1685130950654393e-07,2.7266540887923104e-06,5.9205894525753674e-06,-2.6729304440896e-06,-1.1528707185264564e-05,-1.3171839644019262e-06,-2.8666878831761267e-06,2.9263875381026858e-06,3.1876662925343195e-06,2.1928519396600134e-09,1.7619924470316402e-05
"0.04,0.01,0.46,0.49",1,sgd_quarter,1,Octx,25218,-6.429550748819725e-07,-3.159300975420173e-06,1.3508532586024606e-07,1.3071017664817062e-06,-1.0546968401955429e-06,-2.2940123965835706e-06,1.5625665892334195e-06,3.392918560953085e-06,-5.078697489990983e-07,-2.190510283352568e-06,-1.6976519150869835e-06,-3.694729290938736e-06,1.8392230285830217e-06,2.003435695488278e-06,-8.04263452316577e-10,-6.462388557912e-06
"0.04,0.01,0.46,0.49",1,sgd_quarter,1,Dctx,26171,-1.613584605766214e-06,-7.928702358957164e-06,-1.952886334697788e-06,-1.88963617000288e-05,9.28628878111222e-07,2.0198089887305224e-06,2.6378420623378356e-06,5.727745208323943e-06,-3.5664709404389906e-06,-1.5382667082861795e-05,-6.849557276470688e-07,-1.4907213707612213e-06,2.0485149130983415e-06,2.2314139372228014e-06,3.699703553381891e-09,2.9727723971759422e-05
"0.04,0.01,0.46,0.49",1,sgd_quarter,2,all,61440,-1.9953673269887583e-06,-9.804675612264745e-06,7.563402289378629e-07,7.3184384981136996e-06,4.763003203662058e-07,1.035974317714107e-06,7.627267776875186e-07,1.656166117196646e-06,-1.2390270980589602e-06,-5.344089906909303e-06,-1.519067006607559e-06,-3.3060613393906504e-06,-2.465281098635234e-06,-2.6853905565892823e-06,8.439668287614428e-09,6.781411690081852e-05
"0.04,0.01,0.46,0.49",1,sgd_quarter,2,Octx,25218,-1.430972090632778e-06,-7.03139565787715e-06,5.588330906452258e-07,5.407335810156779e-06,3.578288662348284e-08,7.782936515159664e-08,8.363561133735524e-07,1.8160430410993568e-06,-8.721389999816556e-07,-3.7616523759048176e-06,-1.3951892040067509e-06,-3.036456633208652e-06,-1.1892319545599145e-06,-1.2954110028821224e-06,7.314713883416393e-09,5.877492402325819e-05
"0.04,0.01,0.46,0.49",1,sgd_quarter,2,Dctx,26171,-1.9091519227483847e-06,-9.381037287669734e-06,1.0009244007606307e-06,9.685064191964046e-06,6.579664449770842e-07,1.4311061944905517e-06,2.502610770296913e-07,5.434107315418266e-07,-9.082275220245984e-07,-3.917307007435554e-06,-1.251185477759046e-06,-2.723050345003536e-06,-3.3177816915271365e-06,-3.6140055704739142e-06,8.054014070853176e-09,6.471532210847799e-05
"0.04,0.01,0.46,0.49",1,adam_first,0,all,61440,-1.058065311703697,-5.199036296489874,0.6624556175614388,6.409999771745075,1.291737388721702,2.809586100882487,-0.8961276945794647,-1.945829578638564,-0.3956096941422632,-1.7063176236041775,0.2336720770179967,0.5085583562568234,-3.908386012566237,-4.257341240096834,-0.0003780651568264,-3.037815452863138
"0.04,0.01,0.46,0.49",1,adam_first,0,Octx,25218,-1.305102831134452,-6.412909406125463,0.7791433909298572,7.5390846203427,1.3409685885679592,2.9166661436415593,-0.8150091483633556,-1.7696907676652718,-0.5259594402045853,-2.2685335455893623,0.0358657574334931,0.078057382289962,-4.24022395899556,-4.618806911558234,0.0002923736739108,2.349270353481414
"0.04,0.01,0.46,0.49",1,adam_first,0,Dctx,26171,-1.3166728298297232,-6.469761135883239,0.8884341103118781,8.596594690030708,1.6988684110761183,3.695114128198483,-1.2706296915582729,-2.759013980134544,-0.4282387195178577,-1.8470509824267336,0.382195581246362,0.8318013818668688,-5.17460504277602,-5.636613010841912,-0.0008766327217104,-7.043887489795667
"0.04,0.01,0.46,0.49",1,adam_first,1,all,61440,-0.1540429912480422,-0.7569240706217599,0.076124127412134,0.7365861597374367,0.1546913147226223,0.3364604691066616,-0.0767724508867158,-0.1667018067442409,-0.0779188638359082,-0.3360745010626901,0.0006483234745807,0.0014109958055883,-0.4616308842695204,-0.5028470051279744,-1.417201618313912e-05,-0.1138744710587842
"0.04,0.01,0.46,0.49",1,adam_first,1,Octx,25218,-0.3043072266117586,-1.495280394261482,0.122056881978079,1.1810369855409075,0.3580785211048828,0.7788366619289547,-0.1758281764712068,-0.3817889666899662,-0.1822503446336815,-0.7860701584439866,0.0537712944931277,0.117026567702056,-0.9602708061659406,-1.046007352295018,-5.115148854025549e-05,-0.4110105877751577
"0.04,0.01,0.46,0.49",1,adam_first,1,Dctx,26171,-0.0592240443764669,-0.2910103496752815,0.0198822638268469,0.1923831623030117,0.0574029011893074,0.1248538555436638,-0.0180611206396848,-0.0392174719927057,-0.0393417805496217,-0.1696863714154777,-0.0018211431871613,-0.0039634927612672,-0.1545703300323108,-0.1683709435112463,2.3391982479525656e-05,0.1879584102536854
"0.04,0.01,0.46,0.49",1,adam_first,2,all,61440,-0.0299770832670998,-0.1472989826285852,0.0176588296567396,0.1708689473955413,0.0110761187937371,0.0240910495324461,0.0012421348166285,0.0026971409113595,-0.0123182536103598,-0.0531302785007695,-0.0189009644733644,-0.0411356099834836,-0.057469896900946,-0.0626010228656667,9.943639911259088e-05,0.7989877521031966
"0.04,0.01,0.46,0.49",1,adam_first,2,Octx,25218,0.012408779016567,0.0609732610913916,-0.0177474877329774,-0.1717268135429213,0.0363386252414769,0.0790381212892392,-0.0309999165250681,-0.0673124543239469,-0.0053387087164101,-0.0230265660952789,0.0487474042580465,0.106092692364564,-0.0371822750170007,-0.0405020467071423,0.0002221502173667,1.785013379276704
"0.04,0.01,0.46,0.49",1,adam_first,2,Dctx,26171,-0.0493426993596053,-0.2424561906526391,0.0413077867185224,0.3996990838597066,0.0066265125837878,0.0144129587138119,0.0014084000573055,0.0030581651550759,-0.0080349126410818,-0.0346556549210034,-0.0427161867758219,-0.0929664939409871,-0.0958685986046038,-0.1044281033545308,-6.29472179695064e-05,-0.5057912055891965
"0.04,0.01,0.46,0.49",2,sgd_accum,0,all,61440,-2.317872677502947e-05,-0.0001230900789072,3.3540698181504554e-05,0.0003739362131621,2.6528789844386373e-06,5.8025026970029865e-06,-1.3014850391179654e-05,-2.8357286788714297e-05,1.0361971406399168e-05,4.8834105422254165e-05,-2.0525847790553137e-05,-4.483636528924376e-05,-7.238715433169973e-05,-7.924973759623466e-05,-1.7368376574058605e-08,-0.0001377180115373
"0.04,0.01,0.46,0.49",2,sgd_accum,0,Octx,26739,-3.288384058138656e-06,-1.7462885564093806e-05,1.6588027409227485e-06,1.8493545124405187e-05,-2.6609835296354283e-06,-5.820229342522143e-06,4.290564846678825e-06,9.348457660742997e-06,-1.6295813173663232e-06,-7.679923320118191e-06,-5.949367587720725e-06,-1.299571258273688e-05,2.0043615778374116e-06,2.194382837094459e-06,-3.994917703972707e-09,-3.167665786726578e-05
"0.04,0.01,0.46,0.49",2,sgd_accum,0,Dctx,24826,-7.362310048091532e-06,-3.909737292972222e-05,1.1778680792715536e-05,0.0001313173407374,6.072505730387867e-06,1.328207245216568e-05,-1.0488876475087354e-05,-2.285359180901744e-05,4.416370744596964e-06,2.081356009071959e-05,-1.289804317698395e-06,-2.8174299122779683e-06,-3.570237304613637e-05,-3.908709662081768e-05,-1.042631025227532e-08,-8.267270746299892e-05
"0.04,0.01,0.46,0.49",2,sgd_accum,1,all,61440,-4.871913166431127e-06,-2.5872179343840294e-05,4.1030082444031015e-06,4.5743334178158926e-05,2.9487539937563317e-06,6.44965454584806e-06,-2.1798490717752385e-06,-4.749544053640118e-06,-7.689049220061052e-07,-3.623710445460941e-06,-1.92315917267978e-06,-4.200921104721237e-06,-1.4103524476407846e-05,-1.5440593351905418e-05,-9.145020354522594e-09,-7.251305344070561e-05
"0.04,0.01,0.46,0.49",2,sgd_accum,1,Octx,26739,-1.2541823051978672e-06,-6.660305391633252e-06,-3.141901954143954e-08,-3.5028218926800073e-07,1.1273845637742294e-06,2.4658689711184658e-06,1.5821676094474756e-07,3.447291309573783e-07,-1.2856013247332884e-06,-6.058807553188546e-06,-1.2679774142765538e-07,-2.769751539869636e-07,-2.191931088533216e-06,-2.3997346656189163e-06,-3.187834617465819e-09,-2.527710305883706e-05
"0.04,0.01,0.46,0.49",2,sgd_accum,1,Dctx,24826,-1.2258147999610556e-06,-6.509660427744918e-06,9.422805799089838e-07,1.0505232475504467e-05,1.2106846301299188e-06,2.6480668257981028e-06,-9.27150410082834e-07,-2.020113123452505e-06,-2.835342200350018e-07,-1.3362457247715457e-06,-1.513016986177154e-08,-3.30501243959782e-08,-4.305930419989201e-06,-4.714149341029577e-06,-5.00869245971966e-09,-3.9715120351820274e-05
"0.04,0.01,0.46,0.49",2,sgd_accum,2,all,61440,1.7324124890100594e-06,9.199935442611844e-06,-2.0957598709696607e-06,-2.3365062516194625e-05,-5.565663863623173e-07,-1.2173483890038528e-06,9.199137683581352e-07,2.004345633346469e-06,-3.633473819724188e-07,-1.7123907855201452e-06,1.1758461026215824e-06,2.5685012341044037e-06,5.3046525146987985e-06,5.807554167728737e-06,-8.45909806703267e-09,-6.707421158352699e-05
"0.04,0.01,0.46,0.49",2,sgd_accum,2,Octx,26739,-6.119669072763251e-07,-3.2498357496684655e-06,7.863860697419851e-07,8.767206556390858e-06,1.1262204883724693e-06,2.4633228502068635e-06,-1.300639650818146e-06,-2.8338867123681457e-06,1.744191624829622e-07,8.220061062023487e-07,5.142535811019345e-07,1.123328090944921e-06,-3.82521311619184e-06,-4.187858170508637e-06,-3.500202313942319e-10,-2.775394122755134e-06
"0.04,0.01,0.46,0.49",2,sgd_accum,2,Dctx,24826,1.4666830550413773e-06,7.788785584698607e-06,-7.69299107323112e-07,-8.576708613062971e-06,-7.143555538642664e-07,-1.5624723374984935e-06,1.6971606175407095e-08,3.6978427651177306e-08,6.973839477192306e-07,3.2866449719864027e-06,7.523275011261079e-07,1.6433733213767104e-06,2.9673093223721597e-06,3.2486217663328434e-06,-4.166316205887407e-09,-3.3035717579238e-05
"0.04,0.01,0.46,0.49",2,sgd_quarter,0,all,61440,-5.987718025694801e-06,-3.179763459015074e-05,8.54166300443658e-06,9.522870098595216e-05,6.237434971900477e-07,1.3642813509072232e-06,-3.177688476130628e-06,-6.923677240569583e-06,2.5539449786630444e-06,1.2036282811362092e-05,-5.363974528389784e-06,-1.1716988443603882e-05,-1.833081300336228e-05,-2.006864524312342e-05,-4.184295310668388e-09,-3.3178278200784844e-05
"0.04,0.01,0.46,0.49",2,sgd_quarter,0,Octx,26739,-1.0766106862450456e-06,-5.717315519896913e-06,7.320941392518211e-07,8.161920441507547e-06,-8.12009283664594e-07,-1.7760652054214551e-06,1.1565258305412657e-06,2.5198856436675538e-06,-3.445165471530493e-07,-1.6236444517684188e-06,-1.8886199696609228e-06,-4.125474168781978e-06,1.5983028836808125e-07,1.7498282022607493e-07,-6.277124278371391e-10,-4.977281958988675e-06
"0.04,0.01,0.46,0.49",2,sgd_quarter,0,Dctx,24826,-2.2340358387602505e-06,-1.186379434658772e-05,3.202201960382301e-06,3.570048746052003e-05,1.6120303567095275e-06,3.5259092281727418e-06,-2.580196478375451e-06,-5.621837309640523e-06,9.681661216629275e-07,4.5627925997117005e-06,-6.220054820290366e-07,-1.3586997861789409e-06,-9.628464634115775e-06,-1.0541280462715262e-05,-2.402681120577646e-09,-1.905143321099984e-05
"0.04,0.01,0.46,0.49",2,sgd_quarter,1,all,61440,-1.198854644481001e-06,-6.3664891613676995e-06,1.0153406893786328e-06,1.1319759964480842e-05,7.599364544872946e-07,1.6621690444905438e-06,-5.764224994018027e-07,-1.2559328486850816e-06,-1.8351395507010577e-07,-8.64868226022504e-07,-4.389181899776606e-07,-9.587665512646651e-07,-3.5505542877669267e-06,-3.887160618821188e-06,-2.0551450941726813e-09,-1.6295736943707144e-05
"0.04,0.01,0.46,0.49",2,sgd_quarter,1,Octx,26739,-3.108525463473428e-07,-1.650775076206723e-06,-3.8644868676178246e-08,-4.308412357047691e-07,3.9286650034567203e-07,8.592962367261029e-07,-4.3369085316826626e-08,-9.449433171563333e-08,-3.494974150153411e-07,-1.6471183851293292e-06,8.20139540104476e-08,1.7915009593513958e-07,-7.084432634493915e-07,-7.756064352649639e-07,-8.521989504687001e-10,-6.757289283329982e-06
"0.04,0.01,0.46,0.49",2,sgd_quarter,1,Dctx,24826,-2.640908604616096e-07,-1.402448252159023e-06,1.8831318222668086e-07,2.0994529651501492e-06,2.1677695196969673e-07,4.741448274989518e-07,-1.409992737229333e-07,-3.072149676550557e-07,-7.577767820132176e-08,-3.571265525449806e-07,-4.7313908480220485e-08,-1.0335181793842221e-07,-8.1018026824661e-07,-8.869885030978977e-07,-9.137930922477707e-10,-7.245683963857002e-06
"0.04,0.01,0.46,0.49",2,sgd_quarter,2,all,61440,4.630617140150903e-07,2.459078251807316e-06,-5.562399340425867e-07,-6.201369256534046e-06,-1.924647809741089e-07,-4.209680943726394e-07,2.856430010254203e-07,6.22370619393088e-07,-9.317822003297293e-08,-4.391321729896026e-07,2.705969329966852e-07,5.910880299703052e-07,1.4974094300575565e-06,1.639369657528049e-06,-1.917839365184089e-09,-1.5207006981620074e-05
"0.04,0.01,0.46,0.49",2,sgd_quarter,2,Octx,26739,-1.0338604923590065e-07,-5.490291628990054e-07,1.4176967757330416e-07,1.5805519636504956e-06,2.5400868234181117e-07,5.555798334549422e-07,-2.923923106770726e-07,-6.370762905045631e-07,3.8383628337790845e-08,1.80895128853446e-07,1.506226330930099e-07,3.290179030409704e-07,-7.915567198593959e-07,-8.665993700200255e-07,-6.260218911634695e-11,-4.963877289407962e-07
"0.04,0.01,0.46,0.49",2,sgd_quarter,2,Dctx,24826,3.7939879253030084e-07,2.0147882911408545e-06,-2.116695690896254e-07,-2.359847033556771e-06,-2.481738058665564e-07,-5.428175149764347e-07,8.044458244039938e-08,1.7527593681804978e-07,1.677292234544132e-07,7.904776281767426e-07,1.31224986626735e-07,2.8664596442054504e-07,9.196867498807396e-07,1.006876624335884e-06,-6.655717310227192e-10,-5.2774774280743396e-06
"0.04,0.01,0.46,0.49",2,adam_first,0,all,61440,0.4939852984167958,2.623297213489136,-0.4656927377995695,-5.191882945535363,0.1449202945539449,0.3169765394246476,-0.1732128551711699,-0.3774032326110891,0.0282925606172245,0.133337743722571,0.6389055929707436,1.3956161442920445,0.6415448864912527,0.7023658324467814,-7.378761620594856e-05,-0.5850796553512476
"0.04,0.01,0.46,0.49",2,adam_first,0,Octx,26739,-0.2164658751031284,-1.1495368967325057,0.0843675179338466,0.9405907414137312,0.3778675984870982,0.8264899274308171,-0.2457692413178176,-0.5354920456571142,-0.132098357169284,-0.6225557712046533,0.1614017233839693,0.3525635921010652,-0.9244702328419075,-1.012113600053033,-0.0003299223442995,-2.6160331695320735
"0.04,0.01,0.46,0.49",2,adam_first,0,Dctx,24826,0.401143607556586,2.130263615708431,-0.3426878558909835,-3.820534636312557,-0.1308731639197528,-0.2862519892781204,0.0724174122541506,0.1577860110615815,0.0584557516656025,0.2754914318343158,0.2702704436368408,0.5903748513308449,0.9471220396214736,1.0369128860580514,-0.0002134862986962,-1.6927839180326936
"0.04,0.01,0.46,0.49",2,adam_first,1,all,61440,-0.030008993366737,-0.1593620476780947,0.0471408890488734,0.5255610792787561,0.1342832569585366,0.2937107064569445,-0.1514151526406729,-0.329909509409223,0.017131895682136,0.080739539515408,0.1042742635917993,0.227775194495039,-0.3628482920148224,-0.3972477188100203,-0.0001732021041835,-1.3733609056970044
"0.04,0.01,0.46,0.49",2,adam_first,1,Octx,26739,-0.0463185123252245,-0.2459733613634854,0.0129213477892542,0.1440566274177834,0.1459786502288404,0.3192914251371103,-0.1125814856928686,-0.2452971321941447,-0.033397164535969,-0.1573948228371566,0.0996601379036145,0.2176961650217155,-0.3177999960361865,-0.347928669478349,-3.977726981965925e-05,-0.3154034852127886
"0.04,0.01,0.46,0.49",2,adam_first,1,Dctx,24826,0.0480619143729937,0.2552316565972948,-0.0158204330862638,-0.1763777488127985,0.0910199307024002,0.1990831080044385,-0.1232614119891316,-0.26856699114471,0.0322414812867299,0.1519482957802279,0.1390818450753963,0.3038083724742671,-0.1503989952322741,-0.1646574038852012,-0.0002341274877558,-1.856452842467501
